Customer ID,segment,Recency,Frequency,Monetary
13435,potential_loyalists,377,2,665.3400000000001
13438,hibernating,548,1,46.5
13439,potential_loyalists,389,2,702.8999999999999
13440,loyal_customers,424,7,1295.2500000000002
13441,about_to_sleep,432,1,424.26
13442,at_Risk,668,3,419.87000000000006
13443,at_Risk,449,6,1280.16
13444,potential_loyalists,375,2,631.6800000000001
13445,hibernating,627,1,241.89999999999998
13446,loyal_customers,431,11,3881.89
13448,champions,374,9,5701.5
13450,champions,375,7,2076.32
13451,loyal_customers,382,6,4214.77
13452,hibernating,473,1,139.8
13453,about_to_sleep,403,1,424.71
13454,hibernating,642,1,219.87000000000003
13455,champions,367,5,1847.59
13457,hibernating,689,2,148.22
13458,potential_loyalists,380,2,2312.7000000000003
13459,hibernating,625,2,1160.4099999999999
13461,need_attention,408,3,2715.0000000000005
13462,loyal_customers,411,4,1002.35
13464,loyal_customers,395,5,2422.96
13465,hibernating,447,2,931.12
13466,loyal_customers,409,4,705.45
13468,champions,369,38,7685.54
13469,hibernating,654,1,82.4
13472,hibernating,464,2,592.2399999999999
13473,at_Risk,575,6,2235.12
13474,hibernating,444,2,434.2
13476,need_attention,407,3,823.0
13477,at_Risk,456,5,1379.59
13478,at_Risk,470,5,2215.78
13479,hibernating,453,2,550.42
13480,about_to_sleep,417,2,627.82
13481,champions,375,6,2026.2800000000002
13482,hibernating,628,1,151.45000000000002
13484,potential_loyalists,384,2,476.91999999999996
13485,champions,377,10,2564.98
13487,hibernating,506,2,271.46999999999997
13488,champions,368,11,6619.57
13490,hibernating,655,1,154.25
13491,champions,373,18,3350.74
13495,champions,369,6,3329.3899999999994
13497,champions,369,5,972.28
13498,hibernating,731,1,327.38000000000005
13500,about_to_sleep,402,1,299.53
13501,hibernating,487,2,1544.79
13502,about_to_sleep,416,2,488.5
13503,at_Risk,480,5,1688.54
13506,champions,370,4,1180.6799999999998
13508,hibernating,643,1,176.07999999999998
13509,hibernating,508,1,135.0
13510,champions,376,7,2766.73
13511,hibernating,677,1,282.76
13512,potential_loyalists,388,3,462.17999999999995
13513,hibernating,442,2,619.4900000000002
13514,need_attention,429,3,663.7
13515,hibernating,450,2,374.7
13516,about_to_sleep,418,1,295.84999999999997
13519,hibernating,443,1,220.45999999999998
13520,champions,372,6,3285.05
13523,potential_loyalists,367,2,1136.6399999999999
13526,hibernating,739,2,1182.0000000000002
13527,loyal_customers,419,5,2396.2300000000005
13530,hibernating,635,1,402.98
13531,champions,367,5,1254.72
13534,champions,380,10,1850.8200000000002
13535,about_to_sleep,403,1,89.5
13537,about_to_sleep,426,2,717.8499999999999
13538,loyal_customers,397,5,1831.88
13539,loyal_customers,421,4,938.02
13540,at_Risk,468,3,632.3900000000001
13541,about_to_sleep,428,2,785.25
13542,champions,377,17,4006.17
13543,hibernating,635,2,1439.61
13544,loyal_customers,412,4,537.5900000000001
13545,potential_loyalists,391,2,374.64
13546,potential_loyalists,383,2,465.15000000000003
13547,about_to_sleep,409,1,175.52999999999994
13548,hibernating,472,1,226.57999999999998
13549,promising,388,1,87.6
13550,promising,384,1,349.51
13551,hibernating,667,1,152.39999999999998
13552,loyal_customers,429,10,3238.8499999999995
13553,hibernating,675,1,517.8000000000001
13554,loyal_customers,381,7,1638.2800000000002
13555,champions,379,9,4849.91
13556,about_to_sleep,430,2,200.82
13557,loyal_customers,416,11,2448.2
13559,hibernating,513,2,990.0
13561,loyal_customers,398,10,1678.8600000000001
13562,loyal_customers,402,5,3038.8499999999995
13564,champions,369,35,15500.529999999999
13565,about_to_sleep,412,1,174.57999999999998
13566,need_attention,435,3,833.4099999999999
13567,loyal_customers,429,4,1083.69
13569,potential_loyalists,368,3,520.03
13571,loyal_customers,383,14,2454.2200000000003
13573,champions,380,4,622.0700000000002
13574,about_to_sleep,412,1,421.25000000000006
13576,champions,374,11,4834.4
13577,loyal_customers,383,7,1801.68
13578,about_to_sleep,410,1,147.66
13579,champions,370,4,1071.9999999999998
13580,about_to_sleep,407,1,107.75
13581,about_to_sleep,415,1,162.53
13582,potential_loyalists,390,2,241.68
13583,hibernating,680,1,664.001
13584,hibernating,499,2,250.04999999999998
13585,at_Risk,531,3,684.54
13586,hibernating,542,1,131.52999999999997
13587,at_Risk,450,3,961.1000000000001
13589,at_Risk,450,4,741.0900000000001
13590,champions,376,12,4367.67
13591,loyal_customers,436,4,976.8100000000001
13593,loyal_customers,388,9,3486.6100000000006
13594,hibernating,486,1,136.35000000000002
13595,at_Risk,517,3,818.22
13597,potential_loyalists,401,2,396.71000000000004
13598,at_Risk,496,4,609.42
13599,champions,367,14,5013.960000000001
13600,hibernating,635,1,298.90000000000003
13601,potential_loyalists,393,2,491.82000000000005
13602,potential_loyalists,382,3,596.2800000000001
13604,hibernating,659,1,717.62
13605,potential_loyalists,388,2,522.67
13607,about_to_sleep,403,1,400.3
13608,hibernating,541,1,236.20000000000002
13609,hibernating,594,1,167.35000000000002
13610,loyal_customers,388,7,1044.0
13611,champions,375,7,2147.73
13612,hibernating,633,1,818.29
13613,at_Risk,453,5,1039.85
13614,potential_loyalists,394,2,748.73
13615,loyal_customers,400,7,5854.84
13616,hibernating,569,2,288.1
13617,loyal_customers,409,5,734.57
13619,hibernating,545,2,231.69000000000003
13620,hibernating,529,1,112.34000000000002
13622,hibernating,697,1,658.95
13623,loyal_customers,381,5,1818.7099999999998
13624,promising,389,1,462.08000000000004
13625,hibernating,597,1,301.26
13626,new_customers,380,1,449.81
13627,hibernating,489,2,607.4300000000001
13628,hibernating,677,1,310.14
13629,loyal_customers,414,8,5578.5
13632,potential_loyalists,395,3,1526.8799999999999
13634,champions,375,11,3498.31
13635,at_Risk,443,3,1928.13
13639,hibernating,437,1,312.92999999999995
13640,hibernating,612,1,405.0
13641,at_Risk,641,5,1016.4700000000001
13642,need_attention,433,3,159.92
13643,loyal_customers,383,7,1637.33
13646,potential_loyalists,400,2,326.24999999999994
13647,at_Risk,495,4,1393.5600000000004
13648,loyal_customers,401,8,1764.0200000000002
13649,champions,367,5,1332.28
13650,champions,375,4,1451.6599999999999
13651,promising,382,1,132.65
13652,potential_loyalists,369,3,1475.77
13653,hibernating,488,1,152.2
13654,loyal_customers,381,5,3600.67
13655,champions,375,4,1347.5400000000002
13656,hibernating,500,2,699.2
13658,loyal_customers,384,4,3386.3300000000004
13659,loyal_customers,417,10,3321.6800000000003
13660,promising,401,1,314.59
13661,hibernating,604,1,325.24000000000007
13662,loyal_customers,386,8,1352.35
13663,loyal_customers,381,4,1858.04
13665,potential_loyalists,387,3,1711.66
13666,about_to_sleep,421,2,43.25
13668,loyal_customers,384,14,6726.35
13669,about_to_sleep,408,1,195.0
13671,promising,395,1,194.94999999999996
13672,hibernating,731,1,233.53000000000003
13674,about_to_sleep,433,1,240.67999999999998
13676,hibernating,540,2,243.9
13677,about_to_sleep,405,2,556.19
13679,at_Risk,494,3,281.26000000000005
13680,cant_loose,472,8,7713.25
13683,hibernating,458,1,258.6
13684,potential_loyalists,391,3,529.7500000000001
13686,potential_loyalists,381,2,337.04
13687,hibernating,439,1,11880.839999999998
13688,hibernating,636,1,375.5
13689,hibernating,445,1,349.5
13691,promising,397,1,212.77999999999997
13692,about_to_sleep,409,2,1626.08
13693,champions,375,9,2011.82
13694,champions,374,94,131443.19
13695,hibernating,578,1,266.59999999999997
13696,need_attention,422,3,2020.4
13698,hibernating,597,2,465.53000000000003
13699,hibernating,551,1,455.57
13700,need_attention,418,3,348.34000000000003
13701,hibernating,447,1,161.0
13702,hibernating,446,1,135.18
13703,about_to_sleep,416,1,326.05999999999995
13705,champions,374,5,1323.47
13706,hibernating,627,1,300.38000000000005
13707,need_attention,430,3,2559.4499999999994
13709,at_Risk,447,5,1263.6999999999998
13710,about_to_sleep,424,2,329.04
13711,loyal_customers,407,7,1540.2000000000003
13712,hibernating,611,1,537.58
13713,need_attention,409,3,743.26
13714,hibernating,466,1,161.35000000000002
13715,champions,373,13,7403.95
13717,hibernating,458,2,318.28999999999996
13719,loyal_customers,394,6,1773.5700000000004
13721,promising,396,1,217.39999999999992
13722,loyal_customers,421,7,3260.0
13723,loyal_customers,393,5,1009.3500000000001
13724,hibernating,638,1,213.01000000000002
13727,at_Risk,612,6,746.57
13728,loyal_customers,388,10,1839.0300000000002
13729,need_attention,436,3,724.7300000000002
13733,about_to_sleep,411,2,487.03000000000003
13734,at_Risk,509,4,6701.639999999999
13735,champions,377,9,6927.98
13736,loyal_customers,426,5,2034.31
13738,promising,397,1,440.9300000000001
13739,hibernating,528,1,75.3
13740,loyal_customers,416,4,1247.02
13745,hibernating,547,1,477.3200000000001
13746,about_to_sleep,414,1,176.69
13747,potential_loyalists,374,2,169.79999999999998
13748,champions,374,5,1320.1000000000001
13750,loyal_customers,381,6,1954.92
13752,hibernating,528,1,404.45
13753,at_Risk,599,3,1353.31
13754,hibernating,438,1,164.45
13756,champions,368,10,4017.9799999999996
13757,hibernating,675,1,195.55
13758,champions,367,10,6226.429999999999
13760,need_attention,405,3,1076.85
13761,at_Risk,503,4,881.52
13762,at_Risk,594,4,2165.76
13763,about_to_sleep,418,2,3502.48
13764,at_Risk,570,3,1431.5
13765,hibernating,654,1,352.82099999999997
13766,hibernating,496,1,190.35000000000002
13767,champions,370,39,18320.17
13768,hibernating,727,2,875.97
13769,champions,368,11,3003.91
13770,loyal_customers,423,4,785.3700000000001
13771,at_Risk,534,5,3094.37
13772,loyal_customers,401,5,1982.0900000000001
13773,potential_loyalists,397,2,301.53999999999996
13775,hibernating,591,1,1049.66
13776,about_to_sleep,429,2,623.98
13777,champions,367,37,30501.260000000002
13778,at_Risk,492,3,945.7900000000001
13779,hibernating,516,1,161.13
13780,about_to_sleep,408,1,375.8100000000001
13781,hibernating,593,2,650.99
13782,cant_loose,454,7,881.72
13783,at_Risk,488,4,1542.0899999999997
13784,need_attention,435,3,447.43999999999994
13785,loyal_customers,429,4,542.49
13786,champions,368,6,3128.5400000000004
13787,at_Risk,459,4,913.46
13788,hibernating,506,1,3.75
13789,promising,389,1,239.45999999999998
13792,about_to_sleep,423,1,188.39999999999998
13793,hibernating,647,1,96.0
13794,hibernating,547,1,126.03
13795,loyal_customers,389,4,836.2999999999998
13796,hibernating,500,1,289.7
13797,at_Risk,437,3,1179.45
13798,champions,373,54,38683.020000000004
13799,cant_loose,445,7,2114.71
13800,about_to_sleep,431,2,1121.24
13802,champions,375,16,21659.690000000002
13803,about_to_sleep,432,2,1061.8400000000001
13804,about_to_sleep,436,2,572.73
13807,potential_loyalists,368,3,422.20000000000005
13809,potential_loyalists,395,2,524.65
13813,at_Risk,528,4,1398.6100000000001
13814,hibernating,528,1,678.1999999999999
13815,loyal_customers,407,4,3448.38
13818,about_to_sleep,430,1,61.28
13819,at_Risk,670,3,1502.0
13820,need_attention,419,3,660.6500000000001
13821,loyal_customers,394,4,1025.0900000000001
13823,loyal_customers,381,5,2445.790000000001
13824,champions,380,7,1615.82
13825,hibernating,622,2,255.59
13829,about_to_sleep,422,1,102.0
13830,hibernating,582,1,156.85000000000002
13831,champions,370,13,4820.59
13832,about_to_sleep,423,1,561.49
13833,about_to_sleep,405,1,316.56
13834,hibernating,577,2,324.19
13835,at_Risk,520,3,260.7
13836,potential_loyalists,400,2,620.3700000000001
13838,champions,370,7,1274.3600000000001
13839,hibernating,487,1,139.95
13840,about_to_sleep,417,1,651.4000000000001
13842,champions,367,10,2244.29
13843,promising,382,1,319.75
13846,promising,400,1,442.73
13847,hibernating,720,1,310.71999999999997
13848,champions,367,6,2080.0
13849,potential_loyalists,398,3,1931.3499999999997
13851,champions,380,5,1955.0000000000002
13852,hibernating,611,1,187.35000000000002
13854,champions,366,15,4144.4400000000005
13855,at_Risk,501,4,1310.3400000000001
13856,cant_loose,464,8,753.53
13857,loyal_customers,394,6,1001.01
13859,hibernating,530,1,314.7
13861,about_to_sleep,430,2,273.26
13862,promising,390,1,346.72999999999996
13863,at_Risk,466,3,933.77
13864,promising,387,1,662.4000000000001
13869,loyal_customers,382,6,5006.62
13870,loyal_customers,388,7,2941.14
13871,loyal_customers,429,4,1482.6
13872,at_Risk,528,3,919.57
13873,loyal_customers,384,5,649.3200000000002
13874,at_Risk,505,6,1508.6999999999998
13875,loyal_customers,388,9,3027.58
13877,hibernating,471,2,332.4400000000001
13878,at_Risk,548,3,1191.53
13879,hibernating,646,1,395.50000000000006
13880,champions,368,5,1171.8899999999999
13881,champions,376,23,28019.579999999998
13883,loyal_customers,404,10,3885.5399999999995
13884,champions,377,5,1100.88
13888,loyal_customers,405,5,1563.42
13889,loyal_customers,383,5,1574.3300000000004
13890,champions,375,4,1043.57
13891,potential_loyalists,379,3,863.5600000000002
13892,hibernating,478,2,634.6800000000001
13895,hibernating,516,2,1415.4499999999998
13896,hibernating,626,1,388.55
13897,hibernating,439,2,849.56
13898,about_to_sleep,412,1,530.4699999999999
13900,potential_loyalists,390,3,869.6400000000001
13901,champions,375,10,2809.1400000000003
13902,at_Risk,633,5,34095.26
13903,promising,401,1,165.45000000000002
13905,hibernating,733,1,312.65000000000003
13906,about_to_sleep,410,1,42.0
13907,hibernating,692,1,136.8
13909,about_to_sleep,424,2,286.5999999999999
13911,champions,380,11,1654.08
13912,about_to_sleep,424,1,124.94999999999999
13913,hibernating,507,1,42.22
13915,promising,395,1,70.80000000000001
13916,at_Risk,464,4,1275.81
13919,about_to_sleep,425,2,975.87
13920,loyal_customers,432,4,1774.6799999999998
13921,loyal_customers,403,4,730.7000000000002
13922,hibernating,438,2,692.95
13927,hibernating,438,1,359.27
13929,loyal_customers,417,9,2651.45
13931,loyal_customers,393,9,4019.8500000000004
13935,at_Risk,597,3,6116.92
13936,potential_loyalists,383,2,563.08
13937,about_to_sleep,403,1,721.2800000000001
13939,loyal_customers,432,4,992.41
13941,champions,373,11,6009.34
13942,hibernating,535,1,320.0
13943,hibernating,578,1,246.54000000000002
13944,hibernating,654,1,200.43
13945,potential_loyalists,395,2,854.1499999999999
13946,potential_loyalists,377,3,1314.6599999999999
13948,need_attention,412,3,446.76000000000005
13952,loyal_customers,381,12,9572.45
13953,loyal_customers,410,5,3125.0
13955,new_customers,376,1,222.20999999999995
13957,need_attention,418,3,458.25
13958,champions,380,8,4709.23
13959,potential_loyalists,400,3,477.97999999999996
13961,promising,393,1,538.4
13962,about_to_sleep,436,1,193.25
13963,champions,368,14,2347.33
13964,potential_loyalists,388,2,438.90000000000003
13965,at_Risk,477,3,996.61
13966,about_to_sleep,436,1,390.86000000000007
13967,promising,397,1,85.6
13968,about_to_sleep,424,1,123.66
13969,champions,366,18,4311.93
13970,potential_loyalists,387,2,846.55
13971,loyal_customers,424,6,1909.31
13974,hibernating,583,1,264.13
13975,loyal_customers,394,6,2832.5600000000004
13976,at_Risk,507,3,834.3800000000001
13977,about_to_sleep,412,1,519.81
13979,loyal_customers,394,6,2546.36
13980,at_Risk,440,4,599.7800000000001
13981,about_to_sleep,416,1,331.14
13982,champions,366,6,2573.7799999999997
13983,champions,367,10,4505.02
13984,champions,367,8,1128.0900000000001
13985,champions,375,7,2960.7300000000005
13987,potential_loyalists,380,2,682.54
13988,potential_loyalists,384,2,609.84
13989,at_Risk,465,3,759.9799999999997
13992,potential_loyalists,381,2,142.7
13993,champions,380,10,3309.3500000000004
13995,champions,380,9,2508.3199999999997
13996,potential_loyalists,387,2,895.7600000000001
13997,at_Risk,520,3,382.30999999999995
13998,at_Risk,447,3,566.7
13999,champions,375,17,5600.450000000001
14000,loyal_customers,415,4,1410.68
14001,champions,374,7,2487.01
14003,hibernating,733,1,209.41
14004,loyal_customers,394,4,1675.81
14006,at_Risk,529,4,1234.48
14007,hibernating,513,1,79.48
14008,about_to_sleep,433,1,509.04
14009,hibernating,463,1,404.29999999999995
14010,hibernating,566,2,445.15
14011,hibernating,481,2,457.82000000000005
14013,potential_loyalists,381,2,611.55
14014,potential_loyalists,377,2,1443.03
14016,loyal_customers,397,7,7062.200000000001
14017,hibernating,572,1,229.75000000000003
14018,hibernating,646,1,367.1500000000001
14020,hibernating,477,2,606.2099999999999
14021,champions,375,4,1084.6799999999998
14022,hibernating,487,1,352.15
14024,promising,391,1,318.03999999999996
14025,cant_loose,465,8,4057.9
14026,hibernating,471,2,713.11
14028,at_Risk,551,3,10396.5
14030,champions,367,14,5902.200000000001
14031,champions,366,27,23712.309999999998
14032,champions,367,6,1874.68
14033,hibernating,556,1,109.44
14035,loyal_customers,407,4,1428.6999999999998
14037,at_Risk,479,4,689.75
14038,potential_loyalists,398,2,1509.4999999999998
14039,hibernating,576,1,115.08000000000001
14040,loyal_customers,387,23,9030.65
14042,hibernating,726,1,431.98
14043,hibernating,492,2,304.25
14044,loyal_customers,419,6,2470.2799999999997
14045,champions,374,13,9653.28
14047,champions,373,10,2946.42
14048,potential_loyalists,383,2,338.76
14049,loyal_customers,388,9,7557.3099999999995
14051,champions,367,15,6823.610000000001
14052,promising,391,1,255.44999999999993
14053,potential_loyalists,398,2,312.05
14055,hibernating,578,2,795.3199999999999
14057,loyal_customers,382,5,2190.88
14058,hibernating,463,2,469.19000000000005
14060,champions,367,13,3378.66
14061,at_Risk,508,3,917.43
14062,champions,375,12,15139.350000000002
14063,cant_loose,439,9,22710.2
14064,loyal_customers,431,10,1978.68
14065,potential_loyalists,390,3,891.02
14068,at_Risk,604,3,1262.5200000000002
14069,hibernating,515,2,230.06
14070,hibernating,685,1,326.55
14072,hibernating,667,1,390.8500000000001
14074,hibernating,624,1,219.4
14075,need_attention,404,3,792.61
14077,promising,396,1,115.66000000000001
14078,champions,374,4,643.26
14079,hibernating,683,1,243.63
14080,loyal_customers,414,4,1070.0800000000002
14081,champions,370,9,4435.58
14082,promising,393,1,231.11000000000004
14083,potential_loyalists,372,3,388.83000000000004
14084,hibernating,513,1,150.5
14085,champions,369,16,5656.43
14086,hibernating,463,1,39.95
14087,about_to_sleep,405,2,651.8
14088,need_attention,407,3,13544.99
14091,hibernating,655,2,9530.080000000002
14092,champions,375,10,3152.54
14094,hibernating,440,1,335.21999999999997
14095,hibernating,723,1,2.95
14097,hibernating,482,2,422.86
14099,champions,376,9,2661.5400000000004
14101,loyal_customers,389,7,3985.14
14104,potential_loyalists,390,3,555.37
14105,loyal_customers,409,4,4722.6
14106,hibernating,738,1,214.79999999999998
14107,at_Risk,449,4,2174.0699999999997
14108,hibernating,732,2,447.05
14110,loyal_customers,436,21,7304.799999999999
14112,at_Risk,452,6,2919.4399999999996
14113,champions,376,12,5252.1900000000005
14114,loyal_customers,396,5,977.5600000000001
14115,hibernating,502,2,622.67
14118,about_to_sleep,429,1,458.45
14119,potential_loyalists,376,2,183.37
14122,need_attention,407,3,362.41999999999996
14123,hibernating,734,1,436.18
14126,hibernating,445,1,466.33
14127,potential_loyalists,381,3,1190.3700000000001
14128,hibernating,552,1,286.71
14129,loyal_customers,400,4,1467.48
14130,potential_loyalists,376,3,1398.81
14131,hibernating,649,1,187.87000000000003
14133,hibernating,734,1,305.5
14134,loyal_customers,383,15,11123.35
14135,champions,368,11,4953.610000000001
14136,loyal_customers,401,5,1570.81
14137,hibernating,696,1,332.7
14139,at_Risk,491,3,670.98
14142,potential_loyalists,374,2,671.3399999999999
14144,hibernating,487,1,30.599999999999998
14145,at_Risk,460,3,3857.85
14146,loyal_customers,384,7,5259.299999999999
14147,loyal_customers,389,7,2106.8
14148,about_to_sleep,415,1,309.09000000000003
14151,hibernating,674,2,679.45
14152,loyal_customers,388,5,1376.05
14153,hibernating,484,1,233.39999999999998
14154,loyal_customers,382,6,5115.08
14156,champions,372,102,196566.74
14157,potential_loyalists,390,3,569.9
14159,champions,380,9,3245.0
14160,cant_loose,611,7,8421.47
14161,champions,370,5,2208.36
14163,hibernating,463,1,148.70999999999998
14166,hibernating,506,2,256.84999999999997
14167,at_Risk,465,4,721.6500000000001
14168,about_to_sleep,421,2,370.45
14169,about_to_sleep,431,2,624.43
14170,potential_loyalists,376,3,597.3299999999999
14171,hibernating,731,1,135.0
14172,at_Risk,606,3,402.7199999999999
14173,hibernating,642,2,135.16
14175,loyal_customers,419,5,4456.579999999999
14176,potential_loyalists,368,2,339.10999999999996
14177,loyal_customers,382,9,1669.9299999999998
14180,champions,373,9,1570.7300000000002
14181,about_to_sleep,411,2,310.55
14182,at_Risk,444,4,678.7700000000001
14183,about_to_sleep,412,2,286.28999999999996
14186,loyal_customers,428,5,1550.6299999999999
14187,hibernating,474,1,123.5
14189,potential_loyalists,369,2,1160.31
14190,hibernating,667,1,79.9
14191,potential_loyalists,395,2,132.9
14192,promising,389,1,293.74
14193,promising,397,1,356.8
14194,loyal_customers,393,15,7321.07
14195,at_Risk,440,4,1603.6000000000001
14197,about_to_sleep,411,1,390.05
14198,loyal_customers,401,5,868.33
14199,need_attention,424,3,906.3
14200,hibernating,618,1,379.2000000000001
14201,need_attention,410,3,446.1
14202,potential_loyalists,382,3,847.76
14203,promising,398,1,339.34
14204,need_attention,423,3,901.9300000000001
14205,loyal_customers,395,7,1947.4999999999998
14206,potential_loyalists,389,2,856.8499999999999
14207,hibernating,688,1,157.8
14208,hibernating,552,1,415.31
14209,loyal_customers,386,9,2919.84
14210,champions,372,11,3955.68
14211,loyal_customers,412,9,2161.1899999999996
14212,hibernating,446,1,1119.6599999999999
14213,about_to_sleep,405,1,1192.2
14215,champions,369,4,1626.6100000000004
14216,about_to_sleep,415,1,310.74
14217,champions,367,7,1411.91
14219,about_to_sleep,410,2,543.8900000000001
14220,hibernating,568,2,882.6
14221,cant_loose,450,8,3084.6899999999996
14224,loyal_customers,391,5,847.78
14225,loyal_customers,435,4,2037.0199999999998
14226,hibernating,442,1,770.3399999999999
14227,loyal_customers,415,5,3017.75
14228,at_Risk,438,3,745.5
14229,loyal_customers,404,4,1046.8400000000001
14230,need_attention,436,3,979.8000000000001
14231,hibernating,451,1,309.91
14233,at_Risk,466,3,1441.5500000000002
14235,at_Risk,499,4,1573.1299999999999
14236,champions,373,4,1253.7800000000002
14237,potential_loyalists,374,2,471.14
14238,hibernating,663,2,287.38000000000005
14239,loyal_customers,432,10,1882.3200000000002
14240,about_to_sleep,424,1,357.15
14241,hibernating,697,1,120.0
14243,champions,366,8,4842.280000000001
14244,hibernating,661,1,366.41999999999996
14247,loyal_customers,405,4,635.89
14248,hibernating,460,2,730.3699999999999
14249,loyal_customers,411,12,5625.461
14252,promising,382,1,350.99
14253,hibernating,494,2,363.4
14254,about_to_sleep,433,1,601.03
14255,hibernating,547,1,1000.63
14256,at_Risk,492,3,1504.93
14257,loyal_customers,381,4,2854.7300000000005
14258,loyal_customers,396,16,19381.36
14260,at_Risk,472,3,824.2800000000001
14263,about_to_sleep,424,1,322.93
14264,champions,380,4,1183.3900000000003
14265,hibernating,465,2,843.1700000000001
14266,about_to_sleep,429,1,40.56
14268,hibernating,471,1,354.84999999999997
14269,hibernating,440,1,295.73
14271,about_to_sleep,410,1,106.81000000000002
14272,hibernating,563,2,482.85
14274,hibernating,687,1,256.6
14275,loyal_customers,396,6,1189.3799999999999
14276,loyal_customers,408,4,982.94
14277,loyal_customers,412,6,13009.61
14278,about_to_sleep,410,1,205.83
14279,hibernating,521,2,191.86
14281,about_to_sleep,409,1,245.15
14282,champions,368,11,4120.32
14283,at_Risk,464,4,628.4399999999999
14284,hibernating,654,1,704.4
14285,at_Risk,514,4,1374.41
14286,loyal_customers,405,4,3851.01
14290,need_attention,414,3,2201.91
14291,loyal_customers,381,12,4020.85
14292,loyal_customers,411,7,4354.32
14293,champions,369,6,2221.37
14294,about_to_sleep,408,1,375.34
14295,at_Risk,439,4,2196.71
14296,about_to_sleep,422,2,456.4
14298,champions,376,38,39667.19
14299,champions,366,19,10533.869999999999
14301,need_attention,417,3,1352.0400000000002
14302,need_attention,431,3,742.9
14303,about_to_sleep,408,2,277.93999999999994
14304,potential_loyalists,380,2,1341.5600000000002
14306,champions,379,4,1058.0800000000002
14307,champions,374,5,2075.31
14308,hibernating,550,2,1147.02
14309,about_to_sleep,414,2,1428.28
14310,about_to_sleep,433,1,492.1
14311,hibernating,568,1,206.19
14312,champions,379,5,1478.6999999999998
14314,about_to_sleep,431,1,109.80000000000001
14315,hibernating,565,2,716.69
14316,loyal_customers,423,5,1370.3400000000001
14318,hibernating,461,1,158.02000000000004
14319,about_to_sleep,425,1,494.85
14320,at_Risk,547,3,868.96
14321,about_to_sleep,432,2,687.3100000000001
14322,loyal_customers,430,4,474.1
14324,about_to_sleep,410,2,701.6100000000001
14325,hibernating,570,1,245.48
14326,hibernating,464,2,757.13
14327,loyal_customers,383,5,1583.2799999999995
14328,hibernating,439,1,445.05
14329,champions,376,8,4912.38
14330,hibernating,624,1,200.63
14332,potential_loyalists,382,2,1077.2000000000003
14334,loyal_customers,426,4,1766.27
14338,hibernating,537,1,339.88
14339,about_to_sleep,429,1,310.75
14341,loyal_customers,421,10,2285.04
14342,about_to_sleep,433,2,249.88
14343,loyal_customers,422,4,1088.9099999999999
14344,champions,368,14,2443.77
14346,need_attention,426,3,1294.1699999999998
14347,hibernating,737,1,82.60000000000001
14350,potential_loyalists,381,2,689.0999999999999
14353,about_to_sleep,411,2,285.90000000000003
14355,potential_loyalists,366,3,840.05
14358,potential_loyalists,390,2,400.05999999999995
14361,hibernating,579,1,214.71000000000004
14363,about_to_sleep,403,2,227.47000000000003
14365,potential_loyalists,395,2,634.68
14366,hibernating,526,1,136.0
14369,hibernating,643,2,469.12999999999994
14370,at_Risk,451,6,1175.7800000000002
14372,hibernating,444,2,860.0800000000002
14374,hibernating,542,1,108.0
14375,hibernating,451,2,875.3100000000001
14376,hibernating,684,1,215.46
14378,hibernating,622,1,131.25
14379,potential_loyalists,394,2,920.81
14380,hibernating,683,1,48.96
14381,hibernating,452,1,428.65999999999997
14382,promising,391,1,620.73
14384,hibernating,501,1,58.5
14388,champions,373,9,3488.16
14389,need_attention,425,3,854.55
14390,champions,373,5,1747.0100000000002
14391,hibernating,577,1,135.60000000000002
14392,about_to_sleep,433,1,266.4
14394,hibernating,565,1,93.8
14395,champions,373,12,4700.300000000001
14396,champions,372,6,1633.94
14398,about_to_sleep,402,2,707.7899999999998
14399,loyal_customers,395,8,2113.16
14400,about_to_sleep,409,2,1157.77
14401,loyal_customers,425,9,2744.42
14402,hibernating,653,1,285.6
14403,hibernating,590,2,404.69999999999993
14404,champions,370,8,1424.79
14405,promising,387,1,195.0
14408,at_Risk,472,4,1503.2399999999998
14409,champions,369,5,1696.6400000000003
14410,potential_loyalists,377,2,1546.07
14412,about_to_sleep,425,1,656.16
14413,need_attention,411,3,647.6700000000003
14414,new_customers,375,1,902.3499999999999
14415,champions,380,10,6191.32
14417,promising,388,1,604.2
14419,promising,383,1,202.85
14420,potential_loyalists,397,3,1251.65
14421,at_Risk,513,4,1656.26
14422,champions,375,13,6007.880000000001
14423,hibernating,438,2,651.41
14425,need_attention,435,3,661.3899999999998
14426,loyal_customers,404,7,7246.2699999999995
14427,hibernating,495,2,900.18
14429,about_to_sleep,404,1,516.2800000000001
14430,at_Risk,512,3,1220.9000000000003
14431,potential_loyalists,380,3,2143.8399999999997
14433,hibernating,466,1,289.59999999999997
14435,hibernating,502,1,90.42
14436,hibernating,554,1,182.64000000000001
14437,champions,366,5,895.84
14439,at_Risk,444,4,6781.8
14440,champions,366,9,4281.049999999999
14441,champions,375,7,2898.8
14442,loyal_customers,415,5,3777.2000000000003
14443,potential_loyalists,369,2,966.2700000000001
14444,hibernating,457,1,132.04
14445,hibernating,456,1,221.64999999999998
14446,promising,387,1,201.73
14447,promising,401,1,548.5
14449,champions,373,5,1575.7
14450,champions,380,4,645.19
14451,loyal_customers,390,10,2646.18
14452,potential_loyalists,396,2,401.1499999999999
14454,champions,377,5,977.3
14455,loyal_customers,433,4,628.2099999999999
